IDENTIFIER,SERIAL,NODE,NODEALIAS,MANAGER,AGENT,ALERTGROUP,ALERTKEY,SEVERITY,SUMMARY,STATECHANGE,FIRSTOCCURRENCE,LASTOCCURRENCE,LASTMODIFIED,POLL,TYPE,TALLY,CLASS,GRADE,LOCATION,OWNERUID,OWNERGID,ACKNOWLEDGED,FLASH,EVENTID,EXPIRETIME,PROCESSREQ,SUPPRESSESCL,CUSTOMER,SERVICE,TASKLIST,SERVERNAME,SERVERSERIAL,ORIGINALSEVERITY,COMPONENT,COMPONENTTYPE,CUSTOMERCODE,HWTYPE,IBMMANAGED,INSTANCESITUATION,OSTYPE,RESOURCEID,RESOURCETYPE,RESOURCEUSAGE,SUBCOMPONENT,SUPPORTORG,TICKETGROUP,ZHNOTIFYGROUP,ZPROCESSSTATE,ZTICKETSEVERITY,ACKEDBY,CLEAREDBY,OPERATORMESSAGE,DELETEDAT,TICKETNUMBER,INSTANCEID,ZHNOTIFYSTATE,ZBNOTIFYSTATE,ZGENERICACTIONSTATE,ZGENERICACTIONRESULTS,ZTICKETSTATE,CONSOLE,ZDCONSOLETYPE,D_CLIENT_ID,DURATION,GACDW_UID,CHIP_ID,UID,HOSTNAME,FQHN,IP_ADDRESS,AMTICKET,LASTMODIFIEDTIME,TOOL_SOURCE,TOOL_CUSTOMERCODE,FIRSTOCCURRENCE_UTC,LASTOCCURRENCE_UTC,DURATION
ccc_srvqful_xvaw_std:ccc_rocviof9p2:VA::ITM_KVA_DISKS                                                                                                                                                                                                          ,52-198-660,ccc_rocviof9p2,161.162.241.220,EIF Probe on usrd0no1p0allxa,EIF Probe on usrd0no1p0allxa,ITM_KVA_DISKS,ccc_srvqful_xvaw_std,0,High rate disk service queue becomes full. hdisk478_Path3:128,2016-06-15-20.04.59.000000,2016-06-15-20.02.59.000000,2016-06-15-20.02.59.000000,2016-06-15-20.04.59.000000,0,20,1,6-601,1,,65-534,0,0,0,,0,0,0,Coca-Cola Company,,0,USRD0P0ALLP,52-198-660,2,AIX,ComputerSystem,ccc,,0,Disk service queue full,,,0,,Disk,,,,12,0,,ClearingEvent,,2016-06-15-20.25.43.000000,,hdisk478_Path3,0,0,0,,0,,Master,299,0,,,22-801-595,,,,,2016-07-25-19.44.48.000000,NETCOL01,ccc,1465992179,1465992179,0
ccc_tra_xuxw_std:ccc_pgvix100:KUX::ITM_System                                                                                                                                                                                                                  ,52-198-802,ccc_pgvix100,161.162.242.18,EIF Probe on usrd0no1p0allxa,EIF Probe on usrd0no1p0allxa,ITM_System,ccc_tra_xuxw_std,0,System is thrashing.  PageIn: 7422  PageOut: 829,2016-06-15-20.23.57.000000,2016-06-15-20.15.57.000000,2016-06-15-20.15.57.000000,2016-06-15-20.23.57.000000,0,20,1,6-601,1,,65-534,0,0,0,,0,0,0,Coca-Cola Company,,0,USRD0P0ALLP,52-198-802,2,UNIX,OperatingSystem,ccc,,0,15 Minute Average PageIn/PageOut,,pgvix100.scaletccs.com,0,,Performance,,,,12,0,,ClearingEvent,,2016-06-15-20.44.43.000000,,Paging,0,0,0,,0,,Master,299,0,,,22-796-289,,,,,2016-07-25-19.40.50.000000,NETCOL01,ccc,1465992957,1465992957,0
ccc_srvqful_xvaw_std:ccc_rocviof1san1:VA::ITM_KVA_DISKS                                                                                                                                                                                                        ,52-199-278,ccc_rocviof1san1,161.162.241.143,EIF Probe on usrd0no1p0allxa,EIF Probe on usrd0no1p0allxa,ITM_KVA_DISKS,ccc_srvqful_xvaw_std,0,High rate disk service queue becomes full. hdisk1_Path0:15,2016-06-15-21.07.59.000000,2016-06-15-21.06.59.000000,2016-06-15-21.06.59.000000,2016-06-15-21.07.59.000000,0,20,1,6-601,1,,65-534,0,0,0,,0,0,0,Coca-Cola Company,,0,USRD0P0ALLP,52-199-278,2,AIX,ComputerSystem,ccc,,0,Disk service queue full,,rocviof1san1.scaletccs.com,0,,Disk,,,,12,0,,ClearingEvent,,2016-06-15-21.28.44.000000,,hdisk1_Path0,0,0,0,,0,,Master,299,0,,,22-801-731,,,,,2016-07-25-19.44.48.000000,NETCOL01,ccc,1465996019,1465996019,0
ccc_srvqful_xvaw_std:ccc_rocviof4san2:VA::ITM_KVA_DISKS                                                                                                                                                                                                        ,52-199-296,ccc_rocviof4san2,161.162.241.179,EIF Probe on usrd0no1p0allxa,EIF Probe on usrd0no1p0allxa,ITM_KVA_DISKS,ccc_srvqful_xvaw_std,0,High rate disk service queue becomes full. hdisk1_Path0:18,2016-06-15-21.08.59.000000,2016-06-15-21.07.59.000000,2016-06-15-21.07.59.000000,2016-06-15-21.08.59.000000,0,20,1,6-601,1,,65-534,0,0,0,,0,0,0,Coca-Cola Company,,0,USRD0P0ALLP,52-199-296,2,AIX,ComputerSystem,ccc,,0,Disk service queue full,,rocviof4san2.scaletccs.com,0,,Disk,,,,12,0,,ClearingEvent,,2016-06-15-21.29.44.000000,,hdisk1_Path0,0,0,0,,0,,Master,299,0,,,22-799-866,,,,,2016-07-25-19.44.48.000000,NETCOL01,ccc,1465996079,1465996079,0
ccc_prccpu_3ntw_std:ROC4CQWSUS01:NT::ITM_NT_Process                                                                                                                                                                                                            ,52-199-694,ccc_roc4cqwsus01,161.162.243.67,EIF Probe on usrd0no1p0allxa,EIF Probe on usrd0no1p0allxa,ITM_NT_Process,ccc_prccpu_3ntw_std,0,Cleared and Re-fired: Process using high cpu (74%) WmiPrvSE,2016-06-15-22.23.57.000000,2016-06-15-21.48.57.000000,2016-06-15-22.13.57.000000,2016-06-15-22.23.57.000000,0,20,2,6-601,1,,65-534,0,0,0,,0,0,0,Coca-Cola Company,,0,USRD0P0ALLP,52-199-694,2,Windows,OperatingSystem,ccc,,0,Percent CPU Utilization,,,0,,Process,,,,12,0,,ClearingEvent,,2016-06-15-22.44.44.000000,,WmiPrvSE,0,0,0,,0,,Master,299,0,,,22-796-456,,,,,2016-07-25-19.40.50.000000,NETCOL01,ccc,1465998537,1466000037,1500
ccc_srvqful_xvaw_std:ccc_rocviof5net2:VA::ITM_KVA_DISKS                                                                                                                                                                                                        ,52-199-828,ccc_rocviof5net2,161.162.241.182,EIF Probe on usrd0no1p0allxa,EIF Probe on usrd0no1p0allxa,ITM_KVA_DISKS,ccc_srvqful_xvaw_std,0,Cleared and Re-fired: High rate disk service queue becomes full. hdisk1_Path0:42,2016-06-15-22.08.59.000000,2016-06-15-22.00.59.000000,2016-06-15-22.05.59.000000,2016-06-15-22.08.59.000000,0,20,2,6-601,1,,65-534,0,0,0,,0,0,0,Coca-Cola Company,,0,USRD0P0ALLP,52-199-828,2,AIX,ComputerSystem,ccc,,0,Disk service queue full,,rocviof5net2.scaletccs.com,0,,Disk,,,,12,0,,ClearingEvent,,2016-06-15-22.29.44.000000,,hdisk1_Path0,0,0,0,,0,,Master,299,0,,,22-796-489,,,,,2016-07-25-19.40.50.000000,NETCOL01,ccc,1465999259,1465999559,300
ccc_srvqful_xvaw_std:ccc_rocviof5net1:VA::ITM_KVA_DISKS                                                                                                                                                                                                        ,52-199-826,ccc_rocviof5net1,161.162.241.181,EIF Probe on usrd0no1p0allxa,EIF Probe on usrd0no1p0allxa,ITM_KVA_DISKS,ccc_srvqful_xvaw_std,0,Cleared and Re-fired: High rate disk service queue becomes full. hdisk0_Path0:18,2016-06-15-22.06.59.000000,2016-06-15-22.00.59.000000,2016-06-15-22.04.59.000000,2016-06-15-22.06.59.000000,0,20,2,6-601,1,,65-534,0,0,0,,0,0,0,Coca-Cola Company,,0,USRD0P0ALLP,52-199-826,2,AIX,ComputerSystem,ccc,,0,Disk service queue full,,rocviof5net1.scaletccs.com,0,,Disk,,,,12,0,,ClearingEvent,,2016-06-15-22.27.44.000000,,hdisk0_Path0,0,0,0,,0,,Master,299,0,,,22-796-490,,,,,2016-07-25-19.40.50.000000,NETCOL01,ccc,1465999259,1465999499,240
ccc_srvqful_xvaw_std:ccc_rocviof1san1:VA::ITM_KVA_DISKS                                                                                                                                                                                                        ,52-199-829,ccc_rocviof1san1,161.162.241.143,EIF Probe on usrd0no1p0allxa,EIF Probe on usrd0no1p0allxa,ITM_KVA_DISKS,ccc_srvqful_xvaw_std,0,High rate disk service queue becomes full. hdisk0_Path0:6,2016-06-15-22.12.59.000000,2016-06-15-22.00.59.000000,2016-06-15-22.00.59.000000,2016-06-15-22.12.59.000000,0,20,1,6-601,1,,65-534,0,0,0,,0,0,0,Coca-Cola Company,,0,USRD0P0ALLP,52-199-829,2,AIX,ComputerSystem,ccc,,0,Disk service queue full,,rocviof1san1.scaletccs.com,0,,Disk,,,,12,0,,ClearingEvent,,2016-06-15-22.33.44.000000,,hdisk0_Path0,0,0,0,,0,,Master,299,0,,,22-799-963,,,,,2016-07-25-19.44.48.000000,NETCOL01,ccc,1465999259,1465999259,0
ccc_srvqful_xvaw_std:ccc_rocviof4net1:VA::ITM_KVA_DISKS                                                                                                                                                                                                        ,52-199-830,ccc_rocviof4net1,161.162.241.176,EIF Probe on usrd0no1p0allxa,EIF Probe on usrd0no1p0allxa,ITM_KVA_DISKS,ccc_srvqful_xvaw_std,0,Cleared and Re-fired: High rate disk service queue becomes full. hdisk1_Path0:30,2016-06-15-22.09.59.000000,2016-06-15-22.00.59.000000,2016-06-15-22.07.59.000000,2016-06-15-22.09.59.000000,0,20,2,6-601,1,,65-534,0,0,0,,0,0,0,Coca-Cola Company,,0,USRD0P0ALLP,52-199-830,2,AIX,ComputerSystem,ccc,,0,Disk service queue full,,rocviof4net1.scaletccs.com,0,,Disk,,,,12,0,,ClearingEvent,,2016-06-15-22.30.44.000000,,hdisk0_Path0,0,0,0,,0,,Master,299,0,,,22-799-967,,,,,2016-07-25-19.44.48.000000,NETCOL01,ccc,1465999259,1465999679,420
ccc_srvqful_xvaw_std:ccc_rocviof5san2:VA::ITM_KVA_DISKS                                                                                                                                                                                                        ,52-199-827,ccc_rocviof5san2,161.162.241.184,EIF Probe on usrd0no1p0allxa,EIF Probe on usrd0no1p0allxa,ITM_KVA_DISKS,ccc_srvqful_xvaw_std,0,Cleared and Re-fired: High rate disk service queue becomes full. hdisk1_Path0:18,2016-06-15-22.14.59.000000,2016-06-15-22.00.59.000000,2016-06-15-22.07.59.000000,2016-06-15-22.14.59.000000,0,20,3,6-601,1,,65-534,0,0,0,,0,0,0,Coca-Cola Company,,0,USRD0P0ALLP,52-199-827,2,AIX,ComputerSystem,ccc,,0,Disk service queue full,,rocviof5san2.scaletccs.com,0,,Disk,,,,12,0,,ClearingEvent,,2016-06-15-22.35.44.000000,,hdisk1_Path0,0,0,0,,0,,Master,299,0,,,22-801-829,,,,,2016-07-25-19.44.48.000000,NETCOL01,ccc,1465999259,1465999679,420
ccc_cpu_xvac_std:ccc_rocviof4san1:VA::ITM_KVA_CPU_SUMMARY                                                                                                                                                                                                      ,52-199-841,ccc_rocviof4san1,161.162.241.178,EIF Probe on usrd0no1p0allxa,EIF Probe on usrd0no1p0allxa,ITM_KVA_CPU_SUMMARY,ccc_cpu_xvac_std,0,High CPU. Only 2% cpu idle.,2016-06-15-22.02.59.000000,2016-06-15-22.01.59.000000,2016-06-15-22.01.59.000000,2016-06-15-22.02.59.000000,0,20,1,6-601,1,,65-534,0,0,0,,0,0,0,Coca-Cola Company,,0,USRD0P0ALLP,52-199-841,4,AIX,ComputerSystem,ccc,,0,Percent cpu idle,,rocviof4san1.scaletccs.com,0,,CPU,,,,12,0,,ClearingEvent,,2016-06-15-22.23.44.000000,,CPU IDLE,0,0,0,,0,,Master,299,0,,,22-796-493,,,,,2016-07-25-19.40.50.000000,NETCOL01,ccc,1465999319,1465999319,0
ccc_srvqful_xvaw_std:ccc_rocviof4san2:VA::ITM_KVA_DISKS                                                                                                                                                                                                        ,52-199-839,ccc_rocviof4san2,161.162.241.179,EIF Probe on usrd0no1p0allxa,EIF Probe on usrd0no1p0allxa,ITM_KVA_DISKS,ccc_srvqful_xvaw_std,0,High rate disk service queue becomes full. hdisk1_Path0:40,2016-06-15-22.07.59.000000,2016-06-15-22.01.59.000000,2016-06-15-22.01.59.000000,2016-06-15-22.07.59.000000,0,20,1,6-601,1,,65-534,0,0,0,,0,0,0,Coca-Cola Company,,0,USRD0P0ALLP,52-199-839,2,AIX,ComputerSystem,ccc,,0,Disk service queue full,,rocviof4san2.scaletccs.com,0,,Disk,,,,12,0,,ClearingEvent,,2016-06-15-22.28.44.000000,,hdisk1_Path0,0,0,0,,0,,Master,299,0,,,22-796-494,,,,,2016-07-25-19.40.50.000000,NETCOL01,ccc,1465999319,1465999319,0
ccc_cpu_xvac_std:ccc_rocviof4san2:VA::ITM_KVA_CPU_SUMMARY                                                                                                                                                                                                      ,52-199-840,ccc_rocviof4san2,161.162.241.179,EIF Probe on usrd0no1p0allxa,EIF Probe on usrd0no1p0allxa,ITM_KVA_CPU_SUMMARY,ccc_cpu_xvac_std,0,High CPU. Only 2% cpu idle.,2016-06-15-22.02.59.000000,2016-06-15-22.01.59.000000,2016-06-15-22.01.59.000000,2016-06-15-22.02.59.000000,0,20,1,6-601,1,,65-534,0,0,0,,0,0,0,Coca-Cola Company,,0,USRD0P0ALLP,52-199-840,4,AIX,ComputerSystem,ccc,,0,Percent cpu idle,,rocviof4san2.scaletccs.com,0,,CPU,,,,12,0,,ClearingEvent,,2016-06-15-22.23.44.000000,,CPU IDLE,0,0,0,,0,,Master,299,0,,,22-799-966,,,,,2016-07-25-19.44.48.000000,NETCOL01,ccc,1465999319,1465999319,0
ccc_srvqful_xvaw_std:ccc_rocviof7san1:VA::ITM_KVA_DISKS                                                                                                                                                                                                        ,52-200-430,ccc_rocviof7san1,161.162.241.195,EIF Probe on usrd0no1p0allxa,EIF Probe on usrd0no1p0allxa,ITM_KVA_DISKS,ccc_srvqful_xvaw_std,0,High rate disk service queue becomes full. hdisk0_Path0:115,2016-06-15-23.06.59.000000,2016-06-15-23.01.59.000000,2016-06-15-23.01.59.000000,2016-06-15-23.06.59.000000,0,20,1,6-601,1,,65-534,0,0,0,,0,0,0,Coca-Cola Company,,0,USRD0P0ALLP,52-200-430,2,AIX,ComputerSystem,ccc,,0,Disk service queue full,,rocviof7san1.scaletccs.com,0,,Disk,,,,12,0,,ClearingEvent,,2016-06-15-23.27.45.000000,,hdisk0_Path0,0,0,0,,0,,Master,299,0,,,22-796-615,,,,,2016-07-25-19.40.50.000000,NETCOL01,ccc,1466002919,1466002919,0
ccc_srvqful_xvaw_std:ccc_rocviof8san2:VA::ITM_KVA_DISKS                                                                                                                                                                                                        ,52-200-429,ccc_rocviof8san2,161.162.241.214,EIF Probe on usrd0no1p0allxa,EIF Probe on usrd0no1p0allxa,ITM_KVA_DISKS,ccc_srvqful_xvaw_std,0,High rate disk service queue becomes full. hdisk1_Path0:10,2016-06-15-23.03.59.000000,2016-06-15-23.01.59.000000,2016-06-15-23.01.59.000000,2016-06-15-23.03.59.000000,0,20,1,6-601,1,,65-534,0,0,0,,0,0,0,Coca-Cola Company,,0,USRD0P0ALLP,52-200-429,2,AIX,ComputerSystem,ccc,,0,Disk service queue full,,,0,,Disk,,,,12,0,,ClearingEvent,,2016-06-15-23.24.45.000000,,hdisk1_Path0,0,0,0,,0,,Master,299,0,,,22-801-932,,,,,2016-07-25-19.44.48.000000,NETCOL01,ccc,1466002919,1466002919,0
ccc_memuspc_xvaw_std:ccc_rocviof7san1:VA::ITM_KVA_PHYSICAL_MEMORY                                                                                                                                                                                              ,52-200-431,ccc_rocviof7san1,161.162.241.195,EIF Probe on usrd0no1p0allxa,EIF Probe on usrd0no1p0allxa,ITM_KVA_PHYSICAL_MEMORY,ccc_memuspc_xvaw_std,0,High phisical memory used Percent: 91%,2016-06-15-23.07.59.000000,2016-06-15-23.01.59.000000,2016-06-15-23.01.59.000000,2016-06-15-23.07.59.000000,0,20,1,6-601,1,,65-534,0,0,0,,0,0,0,Coca-Cola Company,,0,USRD0P0ALLP,52-200-431,2,AIX,ComputerSystem,ccc,,0,Used Memory Pct,,rocviof7san1.scaletccs.com,0,,Memory,,,,12,0,,ClearingEvent,,2016-06-15-23.28.45.000000,,Memory,0,0,0,,0,,Master,299,0,,,22-801-933,,,,,2016-07-25-19.44.48.000000,NETCOL01,ccc,1466002919,1466002919,0
ccc_prccpu_3ntw_std:ROC4CQWSUS01:NT::ITM_NT_Process                                                                                                                                                                                                            ,52-200-443,ccc_roc4cqwsus01,161.162.243.67,EIF Probe on usrd0no1p0allxa,EIF Probe on usrd0no1p0allxa,ITM_NT_Process,ccc_prccpu_3ntw_std,0,Process using high cpu (77%) WmiPrvSE,2016-06-15-23.13.57.000000,2016-06-15-23.03.57.000000,2016-06-15-23.03.57.000000,2016-06-15-23.13.57.000000,0,20,1,6-601,1,,65-534,0,0,0,,0,0,0,Coca-Cola Company,,0,USRD0P0ALLP,52-200-443,2,Windows,OperatingSystem,ccc,,0,Percent CPU Utilization,,,0,,Process,,,,12,0,,ClearingEvent,,2016-06-15-23.34.45.000000,,WmiPrvSE,0,0,0,,0,,Master,299,0,,,22-796-617,,,,,2016-07-25-19.40.50.000000,NETCOL01,ccc,1466003037,1466003037,0
ccc_prccpu_3ntw_std:ROC4CQWSUS01:NT::ITM_NT_Process                                                                                                                                                                                                            ,52-200-774,ccc_roc4cqwsus01,161.162.243.67,EIF Probe on usrd0no1p0allxa,EIF Probe on usrd0no1p0allxa,ITM_NT_Process,ccc_prccpu_3ntw_std,0,Process using high cpu (72%) WmiPrvSE,2016-06-15-23.43.57.000000,2016-06-15-23.38.57.000000,2016-06-15-23.38.57.000000,2016-06-15-23.43.57.000000,0,20,1,6-601,1,,65-534,0,0,0,,0,0,0,Coca-Cola Company,,0,USRD0P0ALLP,52-200-774,2,Windows,OperatingSystem,ccc,,0,Percent CPU Utilization,,,0,,Process,,,,12,0,,ClearingEvent,,2016-06-16-00.04.45.000000,,WmiPrvSE,0,0,0,,0,,Master,299,0,,,22-798-501,,,,,2016-07-25-19.40.50.000000,NETCOL01,ccc,1466005137,1466005137,0
ccc_dsp_3ntw_std:ccc_ROC6CQVCTRA01:NT:_Total:ITM_NT_Logical_Disk                                                                                                                                                                                               ,52-200-850,ccc_ROC6CQVCTRA01,161.162.244.47,EIF Probe on usrd0no1p0allxa,EIF Probe on usrd0no1p0allxa,ITM_NT_Logical_Disk,ccc_dsp_3ntw_std,0,Cleared and Re-fired: High space used (89%) for _Total,2016-06-16-11.09.00.000000,2016-06-15-23.48.59.000000,2016-06-16-04.03.59.000000,2016-06-16-11.09.00.000000,0,20,3,6-601,1,,65-534,0,0,0,,0,0,0,Coca-Cola Company,,0,USRD0P0ALLP,52-200-850,2,Windows,ComputerSystem,ccc,,0,Percent space used,,roc6cqvctra01.scaletccs.com,0,,FileSystem,,,,12,0,,ClearingEvent,,2016-06-16-11.29.52.000000,,_Total,0,0,0,,0,,Master,299,0,,,22-802-022,,,,,2016-07-25-19.44.48.000000,NETCOL01,ccc,1466005739,1466021039,15300
ccc_srvqful_xvaw_std:ccc_rocviof1san1:VA::ITM_KVA_DISKS                                                                                                                                                                                                        ,52-200-961,ccc_rocviof1san1,161.162.241.143,EIF Probe on usrd0no1p0allxa,EIF Probe on usrd0no1p0allxa,ITM_KVA_DISKS,ccc_srvqful_xvaw_std,0,High rate disk service queue becomes full. hdisk114_Path4:46,2016-06-16-00.03.59.000000,2016-06-16-00.00.59.000000,2016-06-16-00.00.59.000000,2016-06-16-00.03.59.000000,0,20,1,6-601,1,,65-534,0,0,0,,0,0,0,Coca-Cola Company,,0,USRD0P0ALLP,52-200-961,2,AIX,ComputerSystem,ccc,,0,Disk service queue full,,rocviof1san1.scaletccs.com,0,,Disk,,,,12,0,,ClearingEvent,,2016-06-16-00.24.45.000000,,hdisk114_Path4,0,0,0,,0,,Master,299,0,,,22-800-214,,,,,2016-07-25-19.44.48.000000,NETCOL01,ccc,1466006459,1466006459,0
ccc_srvqful_xvaw_std:ccc_rocviof4san2:VA::ITM_KVA_DISKS                                                                                                                                                                                                        ,52-201-637,ccc_rocviof4san2,161.162.241.179,EIF Probe on usrd0no1p0allxa,EIF Probe on usrd0no1p0allxa,ITM_KVA_DISKS,ccc_srvqful_xvaw_std,0,High rate disk service queue becomes full. hdisk1_Path0:17,2016-06-16-01.03.59.000000,2016-06-16-01.02.59.000000,2016-06-16-01.02.59.000000,2016-06-16-01.03.59.000000,0,20,1,6-601,1,,65-534,0,0,0,,0,0,0,Coca-Cola Company,,0,USRD0P0ALLP,52-201-637,2,AIX,ComputerSystem,ccc,,0,Disk service queue full,,rocviof4san2.scaletccs.com,0,,Disk,,,,12,0,,ClearingEvent,,2016-06-16-01.24.46.000000,,hdisk1_Path0,0,0,0,,0,,Master,299,0,,,22-798-668,,,,,2016-07-25-19.40.50.000000,NETCOL01,ccc,1466010179,1466010179,0
ccc_prccpu_3ntw_std:ROC4CQWSUS01:NT::ITM_NT_Process                                                                                                                                                                                                            ,52-201-885,ccc_roc4cqwsus01,161.162.243.67,EIF Probe on usrd0no1p0allxa,EIF Probe on usrd0no1p0allxa,ITM_NT_Process,ccc_prccpu_3ntw_std,0,Cleared and Re-fired: Process using high cpu (70%) WmiPrvSE,2016-06-16-02.18.57.000000,2016-06-16-01.28.57.000000,2016-06-16-02.08.57.000000,2016-06-16-02.18.57.000000,0,20,3,6-601,1,,65-534,0,0,0,,0,0,0,Coca-Cola Company,,0,USRD0P0ALLP,52-201-885,2,Windows,OperatingSystem,ccc,,0,Percent CPU Utilization,,,0,,Process,,,,12,0,,ClearingEvent,,2016-06-16-02.39.47.000000,,WmiPrvSE,0,0,0,,0,,Master,299,0,,,22-798-731,,,,,2016-07-25-19.40.50.000000,NETCOL01,ccc,1466011737,1466014137,2400
ccc_prccpu_3ntw_std:ROC4CQWSUS01:NT::ITM_NT_Process                                                                                                                                                                                                            ,52-204-458,ccc_roc4cqwsus01,161.162.243.67,EIF Probe on usrd0no1p0allxa,EIF Probe on usrd0no1p0allxa,ITM_NT_Process,ccc_prccpu_3ntw_std,0,Process using high cpu (71%) WmiPrvSE,2016-06-16-02.53.57.000000,2016-06-16-02.48.57.000000,2016-06-16-02.48.57.000000,2016-06-16-02.53.57.000000,0,20,1,6-601,1,,65-534,0,0,0,,0,0,0,Coca-Cola Company,,0,USRD0P0ALLP,52-204-458,2,Windows,OperatingSystem,ccc,,0,Percent CPU Utilization,,,0,,Process,,,,12,0,,ClearingEvent,,2016-06-16-03.14.47.000000,,WmiPrvSE,0,0,0,,0,,Master,299,0,,,23-064-859,,,,,2016-07-25-23.44.44.000000,NETCOL01,ccc,1466016537,1466016537,0
